Vuosi	Paaluokka/Osasto	Luku	Momentti	Alkup.talousarvio	Lisätalousarvio	Voimassaoleva talousarvio	Käytettävissä	Nettokertymä ko.vuodelta	Nettokertymä	Jäljellä
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.53. Sotilasavustus	21800000	0	21800000	21800000	18200000	18200000	3600000
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.54. Asumistuki	608000000	0	608000000	608000000	549500000	549500000	58500000
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.55. Elatustuki	169800000	0	169800000	169800000	165943535,67	165943535,67	3856464,33
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.10. Perhe- ja asumiskustannusten tasaus, perustoimeentulotuki ja	33.10.60. Vaikeavammaisten tulkkauspalvelut	17400000	9600000	27000000	27000000	28789009,04	28789009,04	-1789009,04
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.31. Valtion korvaus kunnille kuntouttavan työtoiminnan järjestämisestä	19726000	0	19726000	19726000	12240212,41	12240212,41	7485787,59
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.50. Valtionosuus ansiopäivärahasta	768100000	-20000000	748100000	748100000	701500000	701500000	46600000
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.51. Valtionosuus peruspäivärahasta	154400000	-20000000	134400000	134400000	129926000	129926000	4474000
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.52. Valtionosuus työmarkkinatuesta	911400000	0	911400000	911400000	909777680,18	909777680,18	1622319,82
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.55. Valtionosuudet Työllisyysrahastolle	24500000	2500000	27000000	27000000	27000000	27000000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.20. Työttömyysturva	33.20.56. Valtionosuus vuorottelukorvauksesta	39900000	0	39900000	39900000	35421000	35421000	4479000
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.30. Sairausvakuutus	33.30.60. Valtion osuus sairausvakuutuslaista johtuvista menoista	1252780000	-10000000	1242780000	1242780000	1220176624,26	1220176624,26	22603375,74
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.50. Valtion osuus merimieseläkekassan menoista	50900000	1200000	52100000	52100000	52098108,64	52098108,64	1891,36
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.51. Valtion osuus maatalousyrittäjän eläkelaista johtuvista menoista	530150000	1550000	531700000	531700000	532200000	532200000	-500000
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.52. Valtion osuus yrittäjän eläkelaista johtuvista menoista	121900000	-13000000	108900000	108900000	57700000	57700000	51200000
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.53. Valtion korvaus lapsen hoidon ja opiskelun ajalta kertyvästä eläkkeestä	910000	70000	980000	980000	962170,18	962170,18	17829,82
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.54. Valtion osuus maatalousyrittäjien tapaturmavakuutuksen kustannuksista	15500000	0	15500000	15500000	15215168,01	15215168,01	284831,99
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.57. Maahanmuuttajan erityistuki	4343000	0	4343000	4343000	4343000	4343000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.40. Eläkkeet	33.40.60. Valtion osuus kansaneläkelaista johtuvista menoista	3536450000	20000000	3556450000	3556450000	3538509196,57	3538509196,57	17940803,43
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.30. Valtion korvaus sodista kärsineiden huoltoon	1750000	0	1750000	1750000	1356461,92	1356461,92	393538,08
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.50. Rintamalisät	49800000	0	49800000	49800000	47911556,69	47911556,69	1888443,31
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.51. Sotilasvammakorvaukset	190553000	0	190553000	190553000	174273384,13	174273384,13	16279615,87
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.52. Valtion korvaus sotainvalidien laitosten käyttökustannuksiin	65207000	0	65207000	65207000	65207000	65207000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.53. Valtionapu sotainvalidien puolisoiden kuntoutustoimintaan	3100000	0	3100000	3100000	3100000	3100000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.54. Rintama-avustus eräille ulkomaalaisille vapaaehtoisille rintamasotilaille	94000	0	94000	94000	94000	94000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.55. Eräät kuntoutustoiminnan menot	3500000	0	3500000	3500000	3500000	3500000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.56. Rintamaveteraanien kuntoutustoiminnan menot	30588000	0	30588000	30588000	30588000	30588000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.50. Veteraanien tukeminen	33.50.57. Valtionapu rintamaveteraanien kuntoutustoimintaan	2008000	0	2008000	2008000	2008000	2008000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.30. Valtion korvaus terveydenhuollon valtakunnallisen valmiuden kustannuksiin	200000	0	200000	200000	200000	200000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.31. Valtionavustus kunnille sosiaali- ja terveydenhuollon hankkeisiin ja eräisiin muihin menoihin	22000000	2700000	24700000	24700000	24700000	24700000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.32. Valtion korvaus terveydenhuollon yksiköille erikoissairaanhoitolain mukaiseen tutkimustoimintaan	40000000	0	40000000	40000000	39993062,99	39993062,99	6937,01
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.33. Valtion korvaus terveydenhuollon yksiköille lääkäri- ja hammaslääkärikoulutuksesta aiheutuviin kustannuksiin	109170000	0	109170000	109170000	104482414,92	104482414,92	4687585,08
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.34. Valtion korvaus terveydenhuollon toimintayksiköille oikeuspsykiatrisista tutkimuksista sekä potilassiirroista aiheutuviin kustannuksiin	9570000	0	9570000	9570000	6750768,24	6750768,24	2819231,76
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.35. Valtion rahoitus Ylioppilaiden terveydenhoitosäätiön opiskeluterveydenhuoltoon	342300000	0	342300000	342300000	271447200,9	271447200,9	70852799,1
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.36. Valtionavustus saamenkielisten sosiaali- ja terveyspalvelujen turvaamiseksi	600000	0	600000	600000	600000	600000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.40. Valtion rahoitus lääkärihelikopteritoiminnan menoihin	11800000	0	11800000	11800000	11800000	11800000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.63. Valtionavustus sosiaalialan osaamiskeskusten toimintaan	3500000	0	3500000	3500000	3500000	3500000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.60. Kuntien järjestämä sosiaali- ja terveydenhuolto	33.60.64. Valtion korvaus rikosasioiden sovittelun järjestämisen kustannuksiin	6300000	0	6300000	6300000	6300000	6300000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.01. Työsuojelun aluehallintoviranomaisten toimintamenot	25648000	359000	26007000	26007000	26007000	26007000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.20. Rokotteiden hankinta	25390000	0	25390000	25390000	25390000	25390000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.21. Terveysvalvonta	1000000	0	1000000	1000000	1000000	1000000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.22. Tartuntatautien valvonta	1360000	200000	1560000	1560000	1560000	1560000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.50. Terveyden edistäminen	5200000	0	5200000	5200000	5200000	5200000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.51. Valtion korvaus työterveyshuollon erikoislääkärikoulutuksesta aiheutuviin kustannuksiin	2900000	0	2900000	2900000	2900000	2900000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.70. Terveyden ja toimintakyvyn edistäminen	33.70.52. Valtionavustus UKK-instituutin toimintaan	1100000	0	1100000	1100000	1100000	1100000	0
2011	33. Sosiaali- ja terveysministeriön hallinnonala	33.80. Maatalousyrittäjien ja turkistuottajien lomitustoiminta	33.80.40. Valtion korvaus maatalousyrittäjien lomituspalvelujen kustannuksiin	199700000	8700000	208400000	208400000	208399752,67	208399752,67	247,33
